Asset ID,Asset Name,Asset ID Type,Country,Latitude,Longitude,Facility Category,Activity Description,Owner Name,Owner CIQ ID,Owner ISIN,Ultimate Parent Name,Ultimate Parent CIQ ID,Ultimate Parent ISIN,Trucost UID,GICS Sector,Category,Asset Type - Financial Impact Profile,ExposureScore_Wildfire_Low_2020,ExposureScore_Wildfire_Low_2030,ExposureScore_Wildfire_Low_2040,ExposureScore_Wildfire_Low_2050,ExposureScore_Wildfire_Low_2060,ExposureScore_Wildfire_Low_2070,ExposureScore_Wildfire_Low_2080,ExposureScore_Wildfire_Low_2090,ExposureScore_Wildfire_Moderate_2020,ExposureScore_Wildfire_Moderate_2030,ExposureScore_Wildfire_Moderate_2040,ExposureScore_Wildfire_Moderate_2050,ExposureScore_Wildfire_Moderate_2060,ExposureScore_Wildfire_Moderate_2070,ExposureScore_Wildfire_Moderate_2080,ExposureScore_Wildfire_Moderate_2090,ExposureScore_Wildfire_ModerateHigh_2020,ExposureScore_Wildfire_ModerateHigh_2030,ExposureScore_Wildfire_ModerateHigh_2040,ExposureScore_Wildfire_ModerateHigh_2050,ExposureScore_Wildfire_ModerateHigh_2060,ExposureScore_Wildfire_ModerateHigh_2070,ExposureScore_Wildfire_ModerateHigh_2080,ExposureScore_Wildfire_ModerateHigh_2090,ExposureScore_Wildfire_High_2020,ExposureScore_Wildfire_High_2030,ExposureScore_Wildfire_High_2040,ExposureScore_Wildfire_High_2050,ExposureScore_Wildfire_High_2060,ExposureScore_Wildfire_High_2070,ExposureScore_Wildfire_High_2080,ExposureScore_Wildfire_High_2090,ExposureScore_ExtremeCold_Low_2020,ExposureScore_ExtremeCold_Low_2030,ExposureScore_ExtremeCold_Low_2040,ExposureScore_ExtremeCold_Low_2050,ExposureScore_ExtremeCold_Low_2060,ExposureScore_ExtremeCold_Low_2070,ExposureScore_ExtremeCold_Low_2080,ExposureScore_ExtremeCold_Low_2090,ExposureScore_ExtremeCold_Moderate_2020,ExposureScore_ExtremeCold_Moderate_2030,ExposureScore_ExtremeCold_Moderate_2040,ExposureScore_ExtremeCold_Moderate_2050,ExposureScore_ExtremeCold_Moderate_2060,ExposureScore_ExtremeCold_Moderate_2070,ExposureScore_ExtremeCold_Moderate_2080,ExposureScore_ExtremeCold_Moderate_2090,ExposureScore_ExtremeCold_ModerateHigh_2020,ExposureScore_ExtremeCold_ModerateHigh_2030,ExposureScore_ExtremeCold_ModerateHigh_2040,ExposureScore_ExtremeCold_ModerateHigh_2050,ExposureScore_ExtremeCold_ModerateHigh_2060,ExposureScore_ExtremeCold_ModerateHigh_2070,ExposureScore_ExtremeCold_ModerateHigh_2080,ExposureScore_ExtremeCold_ModerateHigh_2090,ExposureScore_ExtremeCold_High_2020,ExposureScore_ExtremeCold_High_2030,ExposureScore_ExtremeCold_High_2040,ExposureScore_ExtremeCold_High_2050,ExposureScore_ExtremeCold_High_2060,ExposureScore_ExtremeCold_High_2070,ExposureScore_ExtremeCold_High_2080,ExposureScore_ExtremeCold_High_2090,ExposureScore_ExtremeHeat_Low_2020,ExposureScore_ExtremeHeat_Low_2030,ExposureScore_ExtremeHeat_Low_2040,ExposureScore_ExtremeHeat_Low_2050,ExposureScore_ExtremeHeat_Low_2060,ExposureScore_ExtremeHeat_Low_2070,ExposureScore_ExtremeHeat_Low_2080,ExposureScore_ExtremeHeat_Low_2090,ExposureScore_ExtremeHeat_Moderate_2020,ExposureScore_ExtremeHeat_Moderate_2030,ExposureScore_ExtremeHeat_Moderate_2040,ExposureScore_ExtremeHeat_Moderate_2050,ExposureScore_ExtremeHeat_Moderate_2060,ExposureScore_ExtremeHeat_Moderate_2070,ExposureScore_ExtremeHeat_Moderate_2080,ExposureScore_ExtremeHeat_Moderate_2090,ExposureScore_ExtremeHeat_ModerateHigh_2020,ExposureScore_ExtremeHeat_ModerateHigh_2030,ExposureScore_ExtremeHeat_ModerateHigh_2040,ExposureScore_ExtremeHeat_ModerateHigh_2050,ExposureScore_ExtremeHeat_ModerateHigh_2060,ExposureScore_ExtremeHeat_ModerateHigh_2070,ExposureScore_ExtremeHeat_ModerateHigh_2080,ExposureScore_ExtremeHeat_ModerateHigh_2090,ExposureScore_ExtremeHeat_High_2020,ExposureScore_ExtremeHeat_High_2030,ExposureScore_ExtremeHeat_High_2040,ExposureScore_ExtremeHeat_High_2050,ExposureScore_ExtremeHeat_High_2060,ExposureScore_ExtremeHeat_High_2070,ExposureScore_ExtremeHeat_High_2080,ExposureScore_ExtremeHeat_High_2090,ExposureScore_WaterStress_Low_2020,ExposureScore_WaterStress_Low_2030,ExposureScore_WaterStress_Low_2040,ExposureScore_WaterStress_Low_2050,ExposureScore_WaterStress_Low_2060,ExposureScore_WaterStress_Low_2070,ExposureScore_WaterStress_Low_2080,ExposureScore_WaterStress_Low_2090,ExposureScore_WaterStress_Moderate_2020,ExposureScore_WaterStress_Moderate_2030,ExposureScore_WaterStress_Moderate_2040,ExposureScore_WaterStress_Moderate_2050,ExposureScore_WaterStress_Moderate_2060,ExposureScore_WaterStress_Moderate_2070,ExposureScore_WaterStress_Moderate_2080,ExposureScore_WaterStress_Moderate_2090,ExposureScore_WaterStress_ModerateHigh_2020,ExposureScore_WaterStress_ModerateHigh_2030,ExposureScore_WaterStress_ModerateHigh_2040,ExposureScore_WaterStress_ModerateHigh_2050,ExposureScore_WaterStress_ModerateHigh_2060,ExposureScore_WaterStress_ModerateHigh_2070,ExposureScore_WaterStress_ModerateHigh_2080,ExposureScore_WaterStress_ModerateHigh_2090,ExposureScore_WaterStress_High_2020,ExposureScore_WaterStress_High_2030,ExposureScore_WaterStress_High_2040,ExposureScore_WaterStress_High_2050,ExposureScore_WaterStress_High_2060,ExposureScore_WaterStress_High_2070,ExposureScore_WaterStress_High_2080,ExposureScore_WaterStress_High_2090,ExposureScore_CoastalFlood_Low_2020,ExposureScore_CoastalFlood_Low_2030,ExposureScore_CoastalFlood_Low_2040,ExposureScore_CoastalFlood_Low_2050,ExposureScore_CoastalFlood_Low_2060,ExposureScore_CoastalFlood_Low_2070,ExposureScore_CoastalFlood_Low_2080,ExposureScore_CoastalFlood_Low_2090,ExposureScore_CoastalFlood_Moderate_2020,ExposureScore_CoastalFlood_Moderate_2030,ExposureScore_CoastalFlood_Moderate_2040,ExposureScore_CoastalFlood_Moderate_2050,ExposureScore_CoastalFlood_Moderate_2060,ExposureScore_CoastalFlood_Moderate_2070,ExposureScore_CoastalFlood_Moderate_2080,ExposureScore_CoastalFlood_Moderate_2090,ExposureScore_CoastalFlood_ModerateHigh_2020,ExposureScore_CoastalFlood_ModerateHigh_2030,ExposureScore_CoastalFlood_ModerateHigh_2040,ExposureScore_CoastalFlood_ModerateHigh_2050,ExposureScore_CoastalFlood_ModerateHigh_2060,ExposureScore_CoastalFlood_ModerateHigh_2070,ExposureScore_CoastalFlood_ModerateHigh_2080,ExposureScore_CoastalFlood_ModerateHigh_2090,ExposureScore_CoastalFlood_High_2020,ExposureScore_CoastalFlood_High_2030,ExposureScore_CoastalFlood_High_2040,ExposureScore_CoastalFlood_High_2050,ExposureScore_CoastalFlood_High_2060,ExposureScore_CoastalFlood_High_2070,ExposureScore_CoastalFlood_High_2080,ExposureScore_CoastalFlood_High_2090,ExposureScore_RiverineFlood_Low_2020,ExposureScore_RiverineFlood_Low_2030,ExposureScore_RiverineFlood_Low_2040,ExposureScore_RiverineFlood_Low_2050,ExposureScore_RiverineFlood_Low_2060,ExposureScore_RiverineFlood_Low_2070,ExposureScore_RiverineFlood_Low_2080,ExposureScore_RiverineFlood_Low_2090,ExposureScore_RiverineFlood_Moderate_2020,ExposureScore_RiverineFlood_Moderate_2030,ExposureScore_RiverineFlood_Moderate_2040,ExposureScore_RiverineFlood_Moderate_2050,ExposureScore_RiverineFlood_Moderate_2060,ExposureScore_RiverineFlood_Moderate_2070,ExposureScore_RiverineFlood_Moderate_2080,ExposureScore_RiverineFlood_Moderate_2090,ExposureScore_RiverineFlood_ModerateHigh_2020,ExposureScore_RiverineFlood_ModerateHigh_2030,ExposureScore_RiverineFlood_ModerateHigh_2040,ExposureScore_RiverineFlood_ModerateHigh_2050,ExposureScore_RiverineFlood_ModerateHigh_2060,ExposureScore_RiverineFlood_ModerateHigh_2070,ExposureScore_RiverineFlood_ModerateHigh_2080,ExposureScore_RiverineFlood_ModerateHigh_2090,ExposureScore_RiverineFlood_High_2020,ExposureScore_RiverineFlood_High_2030,ExposureScore_RiverineFlood_High_2040,ExposureScore_RiverineFlood_High_2050,ExposureScore_RiverineFlood_High_2060,ExposureScore_RiverineFlood_High_2070,ExposureScore_RiverineFlood_High_2080,ExposureScore_RiverineFlood_High_2090,ExposureScore_TropicalCyclone_Low_2020,ExposureScore_TropicalCyclone_Low_2030,ExposureScore_TropicalCyclone_Low_2040,ExposureScore_TropicalCyclone_Low_2050,ExposureScore_TropicalCyclone_Low_2060,ExposureScore_TropicalCyclone_Low_2070,ExposureScore_TropicalCyclone_Low_2080,ExposureScore_TropicalCyclone_Low_2090,ExposureScore_TropicalCyclone_Moderate_2020,ExposureScore_TropicalCyclone_Moderate_2030,ExposureScore_TropicalCyclone_Moderate_2040,ExposureScore_TropicalCyclone_Moderate_2050,ExposureScore_TropicalCyclone_Moderate_2060,ExposureScore_TropicalCyclone_Moderate_2070,ExposureScore_TropicalCyclone_Moderate_2080,ExposureScore_TropicalCyclone_Moderate_2090,ExposureScore_TropicalCyclone_ModerateHigh_2020,ExposureScore_TropicalCyclone_ModerateHigh_2030,ExposureScore_TropicalCyclone_ModerateHigh_2040,ExposureScore_TropicalCyclone_ModerateHigh_2050,ExposureScore_TropicalCyclone_ModerateHigh_2060,ExposureScore_TropicalCyclone_ModerateHigh_2070,ExposureScore_TropicalCyclone_ModerateHigh_2080,ExposureScore_TropicalCyclone_ModerateHigh_2090,ExposureScore_TropicalCyclone_High_2020,ExposureScore_TropicalCyclone_High_2030,ExposureScore_TropicalCyclone_High_2040,ExposureScore_TropicalCyclone_High_2050,ExposureScore_TropicalCyclone_High_2060,ExposureScore_TropicalCyclone_High_2070,ExposureScore_TropicalCyclone_High_2080,ExposureScore_TropicalCyclone_High_2090,ExposureScore_Drought_Low_2020,ExposureScore_Drought_Low_2030,ExposureScore_Drought_Low_2040,ExposureScore_Drought_Low_2050,ExposureScore_Drought_Low_2060,ExposureScore_Drought_Low_2070,ExposureScore_Drought_Low_2080,ExposureScore_Drought_Low_2090,ExposureScore_Drought_Moderate_2020,ExposureScore_Drought_Moderate_2030,ExposureScore_Drought_Moderate_2040,ExposureScore_Drought_Moderate_2050,ExposureScore_Drought_Moderate_2060,ExposureScore_Drought_Moderate_2070,ExposureScore_Drought_Moderate_2080,ExposureScore_Drought_Moderate_2090,ExposureScore_Drought_ModerateHigh_2020,ExposureScore_Drought_ModerateHigh_2030,ExposureScore_Drought_ModerateHigh_2040,ExposureScore_Drought_ModerateHigh_2050,ExposureScore_Drought_ModerateHigh_2060,ExposureScore_Drought_ModerateHigh_2070,ExposureScore_Drought_ModerateHigh_2080,ExposureScore_Drought_ModerateHigh_2090,ExposureScore_Drought_High_2020,ExposureScore_Drought_High_2030,ExposureScore_Drought_High_2040,ExposureScore_Drought_High_2050,ExposureScore_Drought_High_2060,ExposureScore_Drought_High_2070,ExposureScore_Drought_High_2080,ExposureScore_Drought_High_2090,ExposureScore_Composite_Low_2020,ExposureScore_Composite_Low_2030,ExposureScore_Composite_Low_2040,ExposureScore_Composite_Low_2050,ExposureScore_Composite_Low_2060,ExposureScore_Composite_Low_2070,ExposureScore_Composite_Low_2080,ExposureScore_Composite_Low_2090,ExposureScore_Composite_Moderate_2020,ExposureScore_Composite_Moderate_2030,ExposureScore_Composite_Moderate_2040,ExposureScore_Composite_Moderate_2050,ExposureScore_Composite_Moderate_2060,ExposureScore_Composite_Moderate_2070,ExposureScore_Composite_Moderate_2080,ExposureScore_Composite_Moderate_2090,ExposureScore_Composite_ModerateHigh_2020,ExposureScore_Composite_ModerateHigh_2030,ExposureScore_Composite_ModerateHigh_2040,ExposureScore_Composite_ModerateHigh_2050,ExposureScore_Composite_ModerateHigh_2060,ExposureScore_Composite_ModerateHigh_2070,ExposureScore_Composite_ModerateHigh_2080,ExposureScore_Composite_ModerateHigh_2090,ExposureScore_Composite_High_2020,ExposureScore_Composite_High_2030,ExposureScore_Composite_High_2040,ExposureScore_Composite_High_2050,ExposureScore_Composite_High_2060,ExposureScore_Composite_High_2070,ExposureScore_Composite_High_2080,ExposureScore_Composite_High_2090,Owner MI Key,Ultimate Parent MI Key,Ultimate Parent Trucost UID
30308,Morila,KeyMineProject,Mali,11.67611,-6.84861,Mining Property,Mining Property,Firefinch Ltd.,30093124,AU0000114522,Firefinch Ltd.,30093124,AU0000114522,247978,Gold,Asset,Mining/Extraction - Owner/Operator,26,22,11,12,14,23,21,21,22,20,13,13,21,26,32,42,23,21,11,11,11,8,14,19,23,21,12,12,11,14,18,24,89,81,74,65,68,61,69,71,64,55,49,40,32,31,26,26,97,80,69,55,46,38,30,26,68,52,39,29,18,12,7,5,13,16,18,19,20,21,20,20,12,15,19,23,26,29,32,33,13,16,20,26,32,36,44,50,12,17,24,29,38,46,55,65,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,32,28,31,28,29,31,29,35,32,29,35,34,32,36,34,31,30,33,32,31,36,30,31,31,33,34,37,30,37,35,33,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,29,11,18,24,26,20,26,24,26,12,21,27,26,29,43,28,27,10,18,21,14,21,28,25,27,12,18,19,18,26,41,71,71,62,63,65,67,67,68,66,64,57,60,62,63,65,70,73,69,63,62,62,60,62,65,66,64,57,58,55,58,62,68,4348586,4348586,247978
54257,Grande Cote,KeyMineProject,Senegal,15.33,-16.785,Mining Property,Mining Property,ERAMET S.A.,877768,FR0000131757,ERAMET S.A.,877768,FR0000131757,47204,Diversified Metals & Mining,Asset,Mining/Extraction - Owner/Operator,23,24,16,17,18,21,24,20,22,25,16,16,18,19,19,24,21,25,15,16,13,14,11,15,22,25,15,17,10,17,13,19,7,5,6,4,4,4,4,5,31,21,16,13,11,8,5,6,8,8,5,4,3,3,2,2,31,18,12,6,3,2,1,1,19,24,28,31,32,33,34,32,17,22,29,35,40,45,50,52,19,24,30,38,48,56,67,75,17,24,34,44,57,71,86,98,5,7,10,10,10,10,10,10,5,7,10,10,10,10,10,10,5,7,10,10,10,10,10,10,5,7,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,21,32,27,34,25,28,34,36,40,25,32,34,24,40,32,20,29,27,23,19,9,17,15,33,35,33,29,25,10,24,18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,28,15,19,25,27,32,23,19,27,16,16,29,25,23,34,19,27,12,18,21,17,16,28,21,26,13,19,16,19,17,26,49,52,51,51,56,55,58,56,58,61,53,56,61,58,62,65,46,55,48,52,53,52,56,62,58,59,54,56,55,58,63,68,4350028,4350028,47204
56841,Akjoujt,KeyMineProject,Mauritania,19.71756,-14.06926,Mining Property,Mining Property,Aya Gold & Silver Inc.,44699093,CA05466C1095,Aya Gold & Silver Inc.,44699093,CA05466C1095,246932,Silver,Asset,Mining/Extraction - Owner/Operator,24,21,15,13,11,14,12,11,23,21,14,11,10,9,10,10,21,21,15,12,10,7,6,7,23,21,14,13,10,8,3,8,58,51,48,42,48,41,51,50,49,42,36,32,25,25,23,23,62,52,39,30,23,17,13,10,47,32,21,16,8,5,3,2,11,14,15,17,17,18,18,17,11,14,17,20,23,26,27,29,11,14,18,23,28,33,39,44,11,15,20,25,33,40,47,54,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,39,46,36,35,30,27,47,43,53,52,46,37,31,45,51,54,48,41,45,32,36,28,45,50,61,52,45,46,39,41,45,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,22,8,10,12,18,14,15,15,23,7,10,10,13,14,15,16,20,8,9,8,11,7,15,16,22,8,10,6,11,4,13,81,80,78,76,77,77,77,79,80,81,77,76,74,74,76,78,82,81,77,76,74,74,72,77,80,81,76,75,74,74,73,77,4352128,4352128,246932
35504,Mkuju River,KeyMineProject,Tanzania,-10.053,36.586,Mining Property,Mining Property,Uranium One Inc.,24003473,US91701P2048,The State Atomic Energy Corp.,53512110,,52013,Coal & Consumable Fuels,Asset,Mining/Extraction - Owner/Operator,22,20,27,40,49,47,59,62,22,20,29,41,47,40,51,54,25,20,26,39,46,58,56,65,24,21,26,38,46,55,61,80,63,51,45,37,36,40,41,42,38,25,20,14,11,8,6,5,64,53,42,31,22,17,13,10,38,31,19,13,6,3,2,1,14,18,21,21,22,22,22,21,15,17,21,26,30,34,35,38,13,16,22,29,35,44,53,61,14,19,27,34,46,56,69,81,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,25,24,29,31,29,33,28,23,27,32,28,27,32,34,31,20,28,30,27,29,38,36,40,26,27,28,30,29,40,41,44,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,19,31,36,59,51,67,68,21,20,33,36,53,44,45,50,20,19,30,33,47,60,48,61,21,20,29,34,48,51,55,74,65,63,66,69,75,74,79,79,59,56,63,65,70,68,71,72,65,63,67,68,72,78,77,81,60,59,62,66,72,77,80,86,4355133,4365401,
4514555,Business Address,KeyAddress,Liberia,6.27785,-10.75832,Instn Address,Instn Address,Chevron Corp.,98506,US1667641005,Chevron Corp.,98506,US1667641005,44182,Integrated Oil & Gas,Asset,Office - Owner/Occupier,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,21,21,18,18,16,18,17,37,27,22,18,12,11,7,7,37,28,25,19,16,13,11,9,41,34,23,20,14,11,4,2,14,18,21,22,23,23,23,22,12,16,21,26,30,34,37,41,14,18,24,30,38,44,53,60,12,17,25,33,43,53,65,77,5,14,14,14,14,14,14,14,5,14,14,14,14,14,14,14,5,14,14,14,14,14,14,14,5,14,14,14,14,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,33,27,30,38,43,44,38,22,26,24,34,42,35,57,62,21,29,26,28,46,46,63,61,22,28,23,26,44,43,66,89,37,44,43,44,47,48,49,46,41,43,43,47,49,47,54,57,41,46,46,46,54,55,61,62,42,47,44,47,54,56,63,70,4004170,4004170,44182
1,"Cement - Sierra Leone (8.489721 , -13.204029)",SFI Global Cement,Sierra Leone,8.489721,-13.204029,Cement Plant,Cement,Sierra Leone Cement Corp. Ltd.,1760905465,,HeidelbergCement AG,4108892,DE0006047004,,Construction Materials,Asset,Cement Manufacturing/Municipal Water Usage - Owner/Occupier (Urban),1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,37,32,30,27,27,26,26,26,28,24,19,15,11,10,7,7,50,40,34,28,22,18,15,10,34,28,19,14,8,6,2,1,17,22,24,26,27,27,27,27,14,19,25,29,34,38,40,44,16,21,27,33,40,45,53,60,14,20,29,35,44,54,66,77,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,29,35,35,35,37,39,36,28,27,32,34,33,32,38,39,26,27,28,33,34,30,32,42,27,26,25,24,30,30,33,39,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28,36,17,28,42,38,42,33,28,35,16,27,45,36,60,67,26,36,19,24,44,35,48,48,24,34,20,28,38,40,51,65,55,56,53,56,60,59,61,57,50,52,48,52,58,56,63,66,56,58,53,56,62,59,64,67,50,53,48,51,57,59,65,71,101325242,6338236,42773
1207884,Coral FLNG,IHS Exploration and Production,Mozambique,-11.165861,41.171281,Refinery and Chemicals Plant,Integrated LNG,Eni S.p.A.,358534,IT0003132476,Eni S.p.A.,358534,IT0003132476,43396,Integrated Oil & Gas,Asset,Gas Production Facility - Owner/Operator (Urban),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,19,17,13,16,16,18,19,28,15,11,10,6,3,3,1,30,21,9,4,2,1,1,1,26,16,9,3,2,1,1,1,10,12,15,17,18,18,17,18,9,12,17,22,26,29,33,36,8,12,18,26,35,43,55,65,8,14,23,32,45,58,73,84,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,2,2,2,2,2,2,5,3,1,1,1,1,1,1,5,2,1,1,1,1,1,1,4,2,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,29,29,28,30,30,31,31,33,27,27,29,29,29,31,31,33,30,26,28,31,34,39,43,31,28,29,30,35,40,46,50,4010592,4010592,43396
1208334,Sanha Complex,IHS Exploration and Production,Angola,-5.744583,11.80625,Oil and Gas Exploration and Production,Asset,Cabinda Gulf Oil Co.,7828584,,Chevron Corp.,98506,US1667641005,,Integrated Oil & Gas,Asset,Offshore Oil and Gas Platform - Owner/Operator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,44,42,40,39,39,41,43,50,40,32,31,25,25,24,21,56,49,34,28,24,23,16,21,45,35,27,26,31,37,36,29,8,11,13,14,15,15,15,16,8,10,14,17,19,23,25,27,8,12,16,21,27,32,41,48,8,12,18,24,32,42,54,66,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,33,33,32,32,32,33,35,34,31,29,30,28,30,30,30,37,35,31,30,31,33,34,39,32,29,28,31,36,43,47,48,6352474,4004170,44182
1206851,Kizomba B,IHS Exploration and Production,Angola,-6.285147,11.07466,Oil and Gas Exploration and Production,Asset,Esso Exploration Angola (Block,34207270,,Exxon Mobil Corp.,406338,US30231G1022,,Integrated Oil & Gas,Asset,Offshore Oil and Gas Platform - Owner/Operator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,57,57,56,56,55,55,60,61,55,44,47,40,40,39,37,70,59,50,44,39,32,25,23,54,49,40,30,26,21,19,14,12,14,19,20,21,22,22,21,10,15,20,26,33,38,41,45,9,13,19,29,39,47,60,69,11,17,28,39,51,63,76,88,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,40,41,41,42,42,42,43,40,39,37,40,40,42,43,44,43,40,39,40,42,43,45,47,37,37,38,39,42,44,48,51,6403899,3007562,43842
1193284,M'Bili,IHS Exploration and Production,Angola,-5.810718,11.86927,Oil and Gas Exploration and Production,Asset,Total Petroleum Angola,326612002,,TotalEnergies SE,326300,FR0000120271,,Integrated Oil & Gas,Asset,Offshore Oil and Gas Platform - Owner/Operator,18,22,20,34,27,23,32,35,15,24,19,34,29,34,37,40,18,22,21,34,28,32,32,35,17,22,20,35,26,25,34,37,49,42,40,40,38,39,40,43,48,40,31,31,25,25,25,22,55,47,34,28,25,24,17,22,44,34,28,26,32,38,37,29,9,11,13,14,15,16,15,16,8,10,14,17,19,22,25,27,8,12,16,21,27,32,40,48,8,12,18,24,33,42,54,66,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,26,22,30,32,28,35,37,15,27,20,33,26,35,41,43,16,25,25,32,30,31,38,39,16,24,24,32,28,28,34,41,47,50,48,55,53,51,56,59,44,50,44,54,49,54,58,59,48,51,48,54,53,55,58,62,44,47,46,55,55,59,66,69,6582319,4011129,44518
1200989,Lake Albert Development,IHS Exploration and Production,Uganda,1.556573,31.08828,Oil and Gas Exploration and Production,Asset,Total Uganda Ltd.,382402865,,TotalEnergies SE,326300,FR0000120271,,Integrated Oil & Gas,Asset,Offshore Oil and Gas Platform - Owner/Operator,23,22,22,22,22,22,17,23,24,21,19,23,20,23,18,22,23,23,22,22,25,21,23,26,22,22,21,23,23,22,16,20,86,75,68,65,62,64,67,67,28,18,14,9,9,6,6,5,100,85,71,58,52,44,40,33,30,21,12,8,5,3,2,2,6,8,9,9,10,9,9,9,5,6,8,11,12,15,16,19,5,6,9,13,16,20,25,32,5,6,9,13,18,26,37,51,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,33,36,38,31,39,36,37,31,32,32,36,36,39,41,43,33,34,38,37,44,49,56,58,30,38,40,43,48,52,61,65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,24,24,26,30,38,30,28,18,29,24,27,30,27,25,34,18,28,25,26,29,30,32,35,19,27,23,23,24,31,27,24,67,67,66,67,65,69,66,67,52,52,49,52,53,54,52,57,70,70,68,66,68,67,70,71,52,55,52,54,56,60,63,67,6589726,4011129,44518
